"CustomerID","Title","FirstName","MiddleName","LastName","Suffix","AddressLine1","AddressLine2","City","StateProvinceName","CountryRegionName","PostalCode","PhoneNumber","BirthDate","Education","Occupation","Gender","MaritalStatus","HomeOwnerFlag","NumberCarsOwned","NumberChildrenAtHome","TotalChildren","YearlyIncome","LastUpdated","BikeBuyer","AvgMonthSpend","Age","clustering"
11112,"NULL","Crystal","C","Wang","NULL","2773 Kirkwood Dr","NULL","Hervey Bay","Queensland","Australia","4655","1 (11) 500 555-0134",1982-09-09,"Partial College","Management","F","M",1,1,1,2,110318,"2017-03-06",1,54.48,42,"3"
11113,"NULL","Micheal","A","Blanco","NULL","596 Marfargoa Drive","NULL","Perth","South Australia","Australia","6006","1 (11) 500 555-0131",1982-02-21,"Bachelors","Management","M","M",1,3,0,2,111245,"2017-03-06",0,52.22,43,"1"
11114,"NULL","Leslie","C","Moreno","NULL","7941 Cristobal","NULL","Rhodes","New South Wales","Australia","2138","1 (11) 500 555-0115",1982-05-28,"Partial College","Clerical","F","S",1,0,0,0,77362,"2017-03-06",1,50.32,42,"2"
11115,"NULL","Alvin","D","Cai","NULL","7759 Azalea Avenue","NULL","St. Leonards","New South Wales","Australia","2065","1 (11) 500 555-0191",1982-02-12,"Partial College","Manual","M","M",1,0,2,2,31920,"2017-03-06",1,50.03,43,"3"
11116,"NULL","Clinton","E","Carlson","NULL","7943 Cunha Ct.","NULL","Sydney","New South Wales","Australia","1002","1 (11) 500 555-0184",1982-10-07,"Partial College","Manual","M","M",1,0,1,1,33344,"2017-03-06",1,48.84,42,"3"
11117,"NULL","April","NULL","Deng","NULL","485 Ash Lane","NULL","Matraville","New South Wales","Australia","2036","1 (11) 500 555-0182",1981-02-21,"Partial College","Clerical","F","M",1,1,0,1,80166,"2017-03-06",1,49.91,44,"3"
11118,"NULL","Alvin","M","Zeng","NULL","3853 Wildcat Circle","Unit 13c12","Lavender Bay","New South Wales","Australia","2060","1 (11) 500 555-0174",1977-07-03,"Partial College","Manual","M","S",0,1,0,0,30879,"2017-03-06",1,56.84,47,"2"
11119,"NULL","Evan","V","James","NULL","4157 Sierra Ridge","NULL","Port Macquarie","New South Wales","Australia","2444","1 (11) 500 555-0187",1955-04-10,"Partial College","Skilled Manual","M","S",1,1,1,1,56886,"2017-03-06",1,49.72,69,"3"
11120,"NULL","Beth","H","Jiménez","NULL","7401 Las Palmas","NULL","Sydney","New South Wales","Australia","1002","1 (11) 500 555-0164",1956-08-09,"Bachelors","Clerical","F","S",1,1,0,1,76608,"2017-03-06",0,51.95,68,"1"
11121,"NULL","Orlando","NULL","Suarez","NULL","7743 Hames Dr","NULL","Newcastle","New South Wales","Australia","2300","1 (11) 500 555-0198",1980-11-18,"Partial College","Management","M","M",1,3,1,2,107851,"2017-03-06",1,54.58,44,"1"
11122,"NULL","Byron","NULL","Vazquez","NULL","3187 Hackamore Lane","NULL","North Sydney","New South Wales","Australia","2055","1 (11) 500 555-0136",1980-04-02,"Partial College","Manual","M","M",1,0,2,2,29770,"2017-03-06",0,56.28,44,"3"
11123,"NULL","Philip","A","Alvarez","NULL","2775 Mt. Olivet Pl.","NULL","Sunbury","Victoria","Australia","3429","1 (11) 500 555-0191",1980-06-20,"Partial College","Manual","M","M",1,1,1,1,32785,"2017-03-06",0,58.42,44,"3"
11124,"NULL","Ross","F","Jordan","NULL","6973 Dublin Court","NULL","Warrnambool","Victoria","Australia","3280","1 (11) 500 555-0126",1977-07-27,"Partial College","Skilled Manual","M","S",1,2,0,0,55034,"2017-03-06",1,53,47,"2"
11125,"NULL","Dana","J","Navarro","NULL","8481 Zartop Street","NULL","Seaford","Victoria","Australia","3198","1 (11) 500 555-0172",1976-04-08,"Partial College","Clerical","F","S",1,2,0,0,84674,"2017-03-06",0,51.46,48,"2"
11126,"NULL","Shaun","NULL","Carson","NULL","57 Wolf Way","NULL","North Ryde","New South Wales","Australia","2113","1 (11) 500 555-0155",1969-04-07,"High School","Skilled Manual","M","M",1,0,1,2,56810,"2017-03-06",1,61.82,55,"3"
11127,"NULL","Jan","NULL","Edwards","NULL","9409 The Alameda","NULL","San Gabriel","California","United States","91776","111-555-0118",1995-10-21,"High School","Skilled Manual","F","M",0,1,0,0,51056,"2017-03-06",0,47.56,29,"2"
11128,"NULL","Samantha","NULL","Long","NULL","1606 Alderwood Lane","NULL","Renton","Washington","United States","98055","175-555-0139",1995-12-05,"High School","Manual","F","M",0,0,0,0,34793,"2017-03-06",0,46,29,"2"
11129,"NULL","Julia","M","Wright","NULL","7397 Central Blvd.","NULL","Sedro Woolley","Washington","United States","98284","456-555-0174",1995-08-05,"High School","Skilled Manual","F","S",0,0,0,0,60642,"2017-03-06",0,51.88,29,"2"
11130,"NULL","Caroline","L","Russell","NULL","3884 Bates Court","NULL","Lebanon","Oregon","United States","97355","424-555-0137",2000-01-06,"High School","Skilled Manual","F","M",0,0,0,0,51713,"2017-03-06",0,48.53,25,"2"
11131,"NULL","Amanda","NULL","Rivera","NULL","9573 Royal Oak Rd.","NULL","Haney","British Columbia","Canada","V2W 1W2","918-555-0126",2000-03-12,"High School","Skilled Manual","F","M",0,1,0,0,60249,"2017-03-06",0,49.01,24,"2"
11132,"NULL","Melissa","E","Richardson","NULL","6832 Fruitwood Dr","NULL","Langford","British Columbia","Canada","V9","928-555-0118",2000-10-26,"High School","Skilled Manual","F","S",0,1,0,0,57914,"2017-03-06",0,49.39,24,"2"
11133,"NULL","Angela","NULL","Griffin","NULL","3828 Baltic Sea Ct","NULL","Lake Oswego","Oregon","United States","97034","598-555-0174",2000-09-08,"Partial High School","Skilled Manual","F","S",0,1,0,0,55117,"2017-03-06",0,51.97,24,"2"
11134,"NULL","Larry","D","Townsend","NULL","7034 Carson","NULL","Perth","South Australia","Australia","6006","1 (11) 500 555-0130",1966-02-26,"High School","Manual","M","S",1,1,0,1,35781,"2017-03-06",1,50.35,58,"1"
11135,"NULL","Marcus","L","Harris","NULL","9068 Quiet Place Drive","NULL","Burlingame","California","United States","94010","442-555-0119",1999-11-03,"Partial High School","Manual","M","S",0,1,0,0,34533,"2017-03-06",0,49.88,25,"2"
11136,"NULL","Brianna","D","Morgan","NULL","9005 Eagle Ct.","NULL","Metchosin","British Columbia","Canada","V9","954-555-0117",1998-10-26,"High School","Skilled Manual","F","S",0,1,0,0,54647,"2017-03-06",0,52.29,26,"2"
11137,"NULL","Jasmine","A","Taylor","NULL","2457 Matterhorn Court","NULL","Spokane","Washington","United States","99202","557-555-0146",1998-07-20,"High School","Skilled Manual","F","M",0,2,0,0,51293,"2017-03-06",0,48.28,26,"2"
11138,"NULL","Lauren","NULL","Davis","NULL","8105 Pembrook Court","NULL","Glendale","California","United States","91203","832-555-0121",1998-09-15,"High School","Skilled Manual","F","M",0,2,0,0,56960,"2017-03-06",1,48.3,26,"2"
11139,"NULL","Tanya","NULL","Moreno","NULL","6155 Wilbur Drive","NULL","Cloverdale","South Australia","Australia","6105","1 (11) 500 555-0185",1958-11-09,"Partial College","Skilled Manual","F","S",1,2,1,1,61909,"2017-03-06",1,51.22,66,"3"
11140,"NULL","Javier","L","Alvarez","NULL","8935 Etcheverry Dr.","NULL","Burbank","California","United States","91502","763-555-0134",1997-02-11,"Partial High School","Skilled Manual","M","S",0,1,0,0,52362,"2017-03-06",0,48.54,28,"2"
11141,"NULL","Nicole","NULL","Ramirez","NULL","1101 C Street","NULL","Daly City","California","United States","94015","152-555-0162",1997-06-21,"High School","Manual","F","M",0,1,0,0,32212,"2017-03-06",0,46.53,27,"2"
11142,"NULL","Eduardo","NULL","Patterson","NULL","6255 Macalvey Dr.","NULL","Langford","British Columbia","Canada","V9","190-555-0184",1997-08-14,"High School","Manual","M","S",0,0,0,0,33426,"2017-03-06",1,47.99,27,"2"
11143,"NULL","Jonathan","M","Henderson","NULL","165 East Lane Road","NULL","Lakewood","California","United States","90712","149-555-0113",1997-02-04,"High School","Clerical","M","M",0,1,0,0,78930,"2017-03-06",1,50.47,28,"1"
11144,"NULL","Edward","NULL","Hernandez","NULL","7607 Pine Hollow Road","NULL","Ballard","Washington","United States","98107","178-555-0196",1999-09-09,"High School","Skilled Manual","M","S",0,2,0,0,58612,"2017-03-06",0,51.65,25,"2"
11145,"NULL","Jasmine","L","Coleman","NULL","1961 Oak Grove Road","NULL","Beaverton","Oregon","United States","97005","857-555-0115",1999-12-08,"High School","Skilled Manual","F","S",0,1,0,0,56078,"2017-03-06",0,50.26,25,"2"
11146,"NULL","Karla","L","Goel","NULL","3272 Corrie Lane","NULL","Matraville","New South Wales","Australia","2036","1 (11) 500 555-0137",1959-08-26,"Bachelors","Clerical","F","S",1,3,1,1,84034,"2017-03-06",1,52.15,65,"1"
11147,"NULL","Ernest","L","Wu","NULL","1832 RiverRock Dr","NULL","Warrnambool","Victoria","Australia","3280","1 (11) 500 555-0139",1959-02-05,"Graduate Degree","Skilled Manual","M","M",1,1,3,3,59210,"2017-03-06",0,50.84,66,"3"
11148,"NULL","Ross","NULL","Vazquez","NULL","1201 Paso Del Rio Way","NULL","East Brisbane","Queensland","Australia","4169","1 (11) 500 555-0163",1961-08-16,"Bachelors","Skilled Manual","M","M",1,0,0,3,54705,"2017-03-06",1,48.23,63,"1"
11149,"NULL","Theodore","NULL","Gill","NULL","9120 Pinewood Court","NULL","Hervey Bay","Queensland","Australia","4655","1 (11) 500 555-0194",1961-04-20,"Bachelors","Management","M","M",1,2,0,2,111111,"2017-03-06",0,51.97,63,"1"
11150,"NULL","Russell","M","Shen","NULL","4755 Easley Drive","NULL","Sunbury","Victoria","Australia","3429","1 (11) 500 555-0191",1961-03-15,"Bachelors","Manual","M","S",1,0,1,1,29057,"2017-03-06",0,49.9,63,"1"
11151,"NULL","Melinda","G","Gill","NULL","805 Rainier Dr.","NULL","Sydney","New South Wales","Australia","1002","1 (11) 500 555-0117",1962-02-25,"Graduate Degree","Skilled Manual","F","S",1,2,1,1,57610,"2017-03-06",1,49.13,62,"3"
11152,"NULL","James","J","Williams","NULL","6827 Seagull Court","NULL","Puyallup","Washington","United States","98371","355-555-0153",1996-01-10,"High School","Clerical","M","S",0,1,0,0,77499,"2017-03-06",1,52.33,29,"2"
11153,"NULL","Angela","R","James","NULL","8877 Weatherly Drive","NULL","Renton","Washington","United States","98055","847-555-0111",1996-06-23,"High School","Clerical","F","M",0,1,0,0,84594,"2017-03-06",1,50.12,28,"2"
11154,"NULL","Megan","G","Walker","NULL","6898 Holiday Hills","NULL","Woodburn","Oregon","United States","97071","918-555-0186",1996-08-21,"Partial College","Skilled Manual","F","S",0,1,0,0,58860,"2017-03-06",0,50.44,28,"2"
11155,"NULL","Hunter","J","Robinson","NULL","8356 Mori Court","NULL","Burbank","California","United States","91502","891-555-0125",1996-01-26,"Partial College","Skilled Manual","M","S",0,1,0,0,52353,"2017-03-06",0,50.57,29,"2"
11156,"NULL","Maria","NULL","Roberts","NULL","9452 Mariposa Ct.","NULL","Lakewood","California","United States","90712","158-555-0199",1996-02-07,"Partial College","Clerical","F","S",0,2,0,0,86005,"2017-03-06",0,51.39,29,"2"
11157,"NULL","Hannah","E","Long","NULL","1832 Preston Ct.","NULL","Tacoma","Washington","United States","98403","974-555-0177",1995-06-11,"High School","Manual","F","M",0,1,0,0,35011,"2017-03-06",0,46.13,29,"2"
11158,"NULL","Jason","K","Wright","NULL","6771 Bundros Court","NULL","San Gabriel","California","United States","91776","694-555-0176",1995-10-08,"High School","Skilled Manual","M","S",0,1,0,0,58278,"2017-03-06",1,51.61,29,"2"
11159,"NULL","Brianna","A","Hughes","NULL","6793 Bonifacio St.","NULL","Woodland Hills","California","United States","91364","319-555-0183",1995-09-17,"High School","Skilled Manual","F","S",0,1,0,0,56504,"2017-03-06",0,50.23,29,"2"
11160,"NULL","Maurice","M","Tang","NULL","2886 Chaparral Court","Space # 45","Concord","California","United States","94519","947-555-0172",1994-01-08,"Partial College","Skilled Manual","M","S",0,0,0,0,61053,"2017-03-06",1,52.66,31,"2"
11161,"NULL","Emily","NULL","Wood","NULL","1562 Black Walnut","NULL","Concord","California","United States","94519","184-555-0114",1994-04-22,"Partial College","Clerical","F","S",0,2,0,0,87189,"2017-03-06",1,54.38,30,"2"
11162,"NULL","Chase","NULL","Cox","NULL","P.O. Box 8070","NULL","La Jolla","California","United States","92806","764-555-0116",1994-03-05,"Partial College","Skilled Manual","M","S",0,1,0,0,61838,"2017-03-06",1,51.61,30,"2"
11163,"NULL","Gabriel","NULL","Wang","NULL","8002 Crane Court","NULL","Spring Valley","California","United States","91977","617-555-0150",1994-12-20,"Partial College","Skilled Manual","M","M",0,0,0,0,53805,"2017-03-06",0,49.01,30,"2"
11164,"NULL","Devin","NULL","Brooks","NULL","4231 Highland Dr.","NULL","Torrance","California","United States","90505","502-555-0138",1994-05-05,"Partial College","Clerical","M","S",0,0,0,0,79135,"2017-03-06",1,50.26,30,"2"
11165,"NULL","Jocelyn","NULL","Alexander","NULL","3376 Bank Way","NULL","Oakland","California","United States","94611","354-555-0134",1993-07-18,"Partial College","Skilled Manual","F","M",0,0,0,0,60626,"2017-03-06",1,49.18,31,"2"
11166,"NULL","Ashley","NULL","Martinez","NULL","6993 Whyte Park Ave.","NULL","Olympia","Washington","United States","98501","131-555-0194",1992-04-24,"Partial College","Manual","F","S",0,0,0,0,34058,"2017-03-06",0,48.98,32,"2"
11167,"NULL","Jasmine","J","Barnes","NULL","9183 Via Del Sol","NULL","Issaquah","Washington","United States","98027","178-555-0156",1992-08-01,"Bachelors","Clerical","F","S",0,1,0,0,81901,"2017-03-06",0,51.6,32,"2"
11168,"NULL","David","NULL","Rodriguez","NULL","38 Shangri-la Rd.","NULL","Oakland","California","United States","94611","730-555-0128",1988-05-15,"Bachelors","Clerical","M","S",0,1,0,0,80402,"2017-03-06",1,51.2,36,"1"
11169,"NULL","Bryce","NULL","Richardson","NULL","1841 Blackwood Drive","NULL","Coronado","California","United States","92118","178-555-0176",1988-06-22,"Bachelors","Skilled Manual","M","M",0,1,0,2,57123,"2017-03-06",0,49.43,36,"1"
11170,"NULL","Carol","T","Howard","NULL","6281 Edward Ave","NULL","Burien","Washington","United States","98168","845-555-0127",1988-02-05,"Bachelors","Skilled Manual","F","M",0,1,0,1,55406,"2017-03-06",1,48.36,37,"2"
11171,"NULL","Jonathan","E","Hill","NULL","3731 Chinquapin Ct","NULL","Woodland Hills","California","United States","91364","134-555-0196",1987-10-09,"Bachelors","Manual","M","S",0,0,0,0,37017,"2017-03-06",1,48.65,37,"2"
11172,"NULL","Gabrielle","J","Adams","NULL","5621 Arcadia Pl.","NULL","Lynnwood","Washington","United States","98036","403-555-0152",1987-11-21,"Bachelors","Skilled Manual","F","M",1,0,1,2,54171,"2017-03-06",1,48.99,37,"3"
11173,"NULL","Sarah","F","Thomas","NULL","5636 Mt. Whitney Dr.","NULL","W. Linn","Oregon","United States","97068","868-555-0188",1987-09-01,"Graduate Degree","Clerical","F","S",0,2,0,0,81091,"2017-03-06",1,52.32,37,"2"
11174,"NULL","Nicholas","NULL","Robinson","NULL","1318 Lasalle Street","NULL","Los Angeles","California","United States","90012","949-555-0138",1987-07-13,"Graduate Degree","Skilled Manual","M","M",1,1,1,2,62806,"2017-03-06",1,52.48,37,"3"
11175,"NULL","Luis","NULL","Wang","NULL","6943 Patterson Blvd.","NULL","Beverly Hills","California","United States","90210","418-555-0127",1983-03-05,"Partial College","Manual","M","S",0,0,0,0,29627,"2017-03-06",0,46.53,41,"2"
11176,"NULL","Mason","D","Roberts","NULL","5753 Megan Dr.","NULL","Haney","British Columbia","Canada","V2W 1W2","539-555-0162",1988-01-25,"Bachelors","Professional","M","M",1,1,1,1,137040,"2017-03-06",1,53.61,37,"1"
11177,"NULL","Jose","M","Flores","NULL","3991 Rambling Rose Drive","NULL","San Diego","California","United States","92102","157-555-0182",1962-07-04,"Graduate Degree","Management","M","M",1,3,1,2,103896,"2017-03-06",1,53.29,62,"1"
11178,"NULL","Nathan","J","Johnson","NULL","8927 Daylight Place","NULL","Lakewood","California","United States","90712","117-555-0182",1963-08-24,"Graduate Degree","Professional","M","M",1,1,0,2,131634,"2017-03-06",0,52.07,61,"1"
11179,"NULL","Molly","E","Rodriguez","NULL","5556 Riverland Dr.","NULL","Beverly Hills","California","United States","90210","135-555-0185",1963-06-14,"Graduate Degree","Skilled Manual","F","M",1,1,1,2,56643,"2017-03-06",1,48.38,61,"3"
11180,"NULL","April","NULL","Anand","NULL","3531 Brookview Drive","NULL","Chula Vista","California","United States","91910","702-555-0144",1963-01-02,"Bachelors","Skilled Manual","F","M",1,2,2,2,55432,"2017-03-06",1,48.33,62,"3"
11181,"NULL","Devin","P","Martin","NULL","1085 Greenbelt Way","Unit B-105","Los Angeles","California","United States","90012","735-555-0197",1963-08-08,"Graduate Degree","Clerical","M","M",1,1,1,2,77843,"2017-03-06",1,53.56,61,"1"
11182,"NULL","Stephanie","NULL","Torres","NULL","6968 Mildred Ln.","NULL","Sedro Woolley","Washington","United States","98284","567-555-0176",1964-08-25,"Bachelors","Manual","F","S",1,1,1,1,36469,"2017-03-06",0,47.67,60,"3"
11183,"NULL","Jasmine","W","Lee","NULL","7502 Contuti Avenue","NULL","Santa Cruz","California","United States","95062","147-555-0199",1964-07-15,"Bachelors","Management","F","S",1,2,0,1,102701,"2017-03-06",0,53.16,60,"1"
11184,"NULL","Meghan","NULL","Hernandez","NULL","5872 L St.","NULL","Concord","California","United States","94519","967-555-0188",1964-11-16,"Bachelors","Management","F","S",1,3,0,1,111036,"2017-03-06",1,53.06,60,"1"
11185,"NULL","Ashley","NULL","Henderson","NULL","8834 San Jose Ave.","NULL","Metchosin","British Columbia","Canada","V9","173-555-0121",1964-10-08,"Bachelors","Management","F","S",1,3,1,1,108686,"2017-03-06",1,52.96,60,"1"
11186,"NULL","Sarah","C","Price","NULL","4815 Paraiso Ct.","NULL","Palo Alto","California","United States","94303","180-555-0133",1964-05-21,"Bachelors","Clerical","F","S",1,0,1,1,78681,"2017-03-06",1,51.94,60,"1"
11187,"NULL","Jennifer","S","Cooper","NULL","2429 Longview Road","NULL","Burien","Washington","United States","98168","857-555-0111",1964-02-22,"Graduate Degree","Clerical","F","M",1,2,0,2,87248,"2017-03-06",0,50.39,61,"1"
11188,"NULL","Catherine","NULL","Morris","NULL","6542 Stonewood Drive","NULL","San Gabriel","California","United States","91776","795-555-0117",1964-09-06,"Graduate Degree","Skilled Manual","F","M",1,2,0,2,59370,"2017-03-06",0,49.64,60,"3"
11189,"NULL","Lawrence","W","Blanco","NULL","7502 Contuti Avenue","NULL","Bellingham","Washington","United States","98225","656-555-0171",1964-07-15,"Graduate Degree","Skilled Manual","M","S",1,1,1,1,56051,"2017-03-06",1,52.75,60,"3"
11190,"NULL","Carson","NULL","Bryant","NULL","2995 Youngsdale Dr.","NULL","Beverly Hills","California","United States","90210","240-555-0142",1964-06-22,"Bachelors","Skilled Manual","M","M",1,1,1,2,61869,"2017-03-06",1,52.67,60,"1"
11191,"NULL","Kristi","E","Perez","NULL","1769 Lislin Ct","NULL","Colma","California","United States","94014","123-555-0181",1965-12-18,"Bachelors","Clerical","F","S",1,1,1,1,79046,"2017-03-06",0,50.3,59,"1"
11192,"NULL","James","C","Brown","NULL","673 Old Mountain View Dr.","NULL","Seattle","Washington","United States","98104","725-555-0117",1965-09-13,"Bachelors","Management","M","M",1,1,1,2,105276,"2017-03-06",1,51.24,59,"1"
11193,"NULL","Ian","A","Gray","NULL","5941 Gill Dr.","NULL","Woodburn","Oregon","United States","97071","596-555-0190",1965-02-13,"Bachelors","Clerical","M","M",1,1,2,2,77587,"2017-03-06",1,54.54,60,"1"
11194,"NULL","Jacqueline","R","Price","NULL","872 Mark Twain Dr","NULL","Palo Alto","California","United States","94303","266-555-0112",1965-06-10,"Bachelors","Manual","F","M",1,1,0,2,28301,"2017-03-06",0,45.77,59,"3"
11195,"NULL","Megan","NULL","Henderson","NULL","8411 Mt. Olivet Place","NULL","Renton","Washington","United States","98055","560-555-0150",1966-02-10,"Bachelors","Management","F","M",1,2,1,2,102219,"2017-03-06",1,52.26,59,"1"
11196,"NULL","Alfredo","NULL","Romero","NULL","2499 Greendell Pl","NULL","Beaverton","Oregon","United States","97005","342-555-0110",1966-06-07,"Bachelors","Skilled Manual","M","M",1,2,0,2,57883,"2017-03-06",0,48.73,58,"1"
11197,"NULL","Andrea","NULL","Morris","NULL","1883 Green View Court","NULL","Seattle","Washington","United States","98104","715-555-0178",1966-06-18,"Bachelors","Clerical","F","M",1,2,1,2,85380,"2017-03-06",1,51.05,58,"1"
